vehicle_id,total_error_count,avg_cycle_time,cycle_time_variance,rework_ratio,vendor_defect_ratio,avg_torque,torque_deviation,warranty_flag,feature_snapshot_timestamp
1380653b-a29d-4c0b-a0f8-038eeb641d7f,37,51.4717,39.8261,0.16,0.0,99.5982,5.75524,0,2026-02-13 23:02:28
1386107f-b860-4f43-a994-fff39693f373,25,51.081,55.4126,0.3,0.3333,106.861,11.5433,0,2026-02-13 23:02:28
138fe7b1-7945-4b66-9c88-5acf5d0905e7,32,49.9801,29.3265,0.08,0.0,98.528,6.10936,0,2026-02-13 23:02:28
13922dc5-c6b0-464a-a798-a8e146066717,18,49.9134,25.9585,0.1,0.0,98.9274,5.55475,0,2026-02-13 23:02:28
139cf859-9f5c-456a-9a47-e2ae3499e2f0,35,51.3152,23.8136,0.16,0.3333,100.715,6.44629,0,2026-02-13 23:02:28
13a0bec4-9509-46b0-b10f-ebe608ddf6eb,34,49.2781,25.6501,0.0,0.0,101.421,6.39247,0,2026-02-13 23:02:28
13a3a8b1-9bcc-4fca-90a3-b08498b0bc6c,38,50.251,34.7077,0.0,0.0,100.783,5.29029,0,2026-02-13 23:02:28
13a80071-1157-41c0-83f9-c325b9532a67,14,49.0901,43.7541,0.3,0.0,103.896,5.61699,0,2026-02-13 23:02:28
13a8c5d1-c3f4-4ed1-8800-c0b0e71b001f,13,50.654,33.0601,0.0,0.0,102.166,5.78291,0,2026-02-13 23:02:28
13b1cb9d-011f-469d-83f2-7e0b6a076559,37,49.3015,36.9972,0.04,0.0,100.645,5.42531,0,2026-02-13 23:02:28
13b70948-9578-4fef-912a-a7930bec0215,26,50.7234,31.8958,0.16,0.0,101.629,4.85298,0,2026-02-13 23:02:28
13c5506c-2df2-4197-ae03-dc84c7c3655c,38,49.8908,20.5914,0.08,0.0,97.1489,4.84863,1,2026-02-13 23:02:28
13d61b65-e126-4de6-9e2a-e3620f8ef529,30,48.6764,34.385,0.08,0.0,102.358,5.53703,0,2026-02-13 23:02:28
13e591d7-a29d-4bc1-9d9d-52a9b051449d,12,53.7018,17.911,0.1,0.0,101.888,4.96632,0,2026-02-13 23:02:28
13f908fe-139c-40dc-ae8a-caa24f6d262d,37,50.1558,41.2463,0.04,0.3333,102.087,5.68399,0,2026-02-13 23:02:28
14018a9f-456c-4518-802a-22ba7fb39bb9,37,45.9523,16.8346,0.24,0.0,100.545,6.30647,0,2026-02-13 23:02:28
1406eaf8-b700-4f64-81ef-e1676f42fba7,44,49.6927,30.6316,0.16,0.0,98.3283,5.9777,0,2026-02-13 23:02:28
140a47bd-d94c-4dfe-98ad-4dceb10f2f70,32,48.8161,27.5249,0.24,0.0,98.2804,5.86922,0,2026-02-13 23:02:28
140c9cda-1780-4819-bbda-62b834fbd240,42,51.8401,28.0793,0.08,0.0,100.432,6.08676,1,2026-02-13 23:02:28
14112fe2-78b5-46b4-9d01-a6600f272ae2,19,50.0196,38.6785,0.1,0.3333,97.6289,5.62966,0,2026-02-13 23:02:28
1413443c-184b-4ebc-b239-3f864b619fb9,16,48.5862,25.6381,0.0,0.3333,102.888,4.2648,0,2026-02-13 23:02:28
1416b7d1-66db-4f65-8307-f560fd5ebb37,12,49.3437,40.8283,0.0,0.0,100.623,3.74412,0,2026-02-13 23:02:28
141df260-b07a-4030-a6d3-f1260a1e7d58,41,49.6691,32.5702,0.24,0.0,101.289,5.82497,0,2026-02-13 23:02:28
141ff489-be57-4f00-9228-ab55c06527a4,33,50.1018,22.8539,0.04,0.0,100.331,5.73661,0,2026-02-13 23:02:28
142a3a75-1fa3-4fa8-9db5-6917681e4460,13,53.8475,32.9533,0.1,0.0,103.0,5.32064,0,2026-02-13 23:02:28
1432d398-cdc1-4233-8bc5-c95c2883975e,33,49.0099,30.1363,0.12,0.0,100.822,6.1407,1,2026-02-13 23:02:28
1436b240-604d-46c6-a394-f87af0548d0b,32,49.0746,26.4268,0.04,0.0,98.086,4.89446,1,2026-02-13 23:02:28
14378559-cf0d-4d2c-84cb-931b806f01e4,39,48.9602,27.486,0.08,0.0,99.0824,5.23862,0,2026-02-13 23:02:28
143b6756-cdc0-4fae-a871-059c7da6c328,15,51.0055,26.3709,0.0,0.0,100.296,6.78353,0,2026-02-13 23:02:28
143d0b69-b26e-4e8a-8ffd-58a772baf4a4,18,50.2086,40.4411,0.0,0.0,99.2111,5.51205,0,2026-02-13 23:02:28
1447bfff-4a28-4e15-8575-dc1e0b082cc3,34,48.6483,35.2309,0.12,0.6667,99.4092,6.20168,0,2026-02-13 23:02:28
1459da93-a571-4036-9b0a-e8d658c050ec,43,49.2332,25.8332,0.04,0.0,102.259,5.21269,0,2026-02-13 23:02:28
145d8500-2fa9-452a-a404-df25eaf15644,20,49.5167,29.5287,0.0,0.0,102.883,5.87107,0,2026-02-13 23:02:28
146c30f7-43b7-4e88-a2e1-79582605f562,39,48.9564,41.4012,0.08,0.0,98.4055,5.29555,0,2026-02-13 23:02:28
147531fc-9b96-4018-be59-1df1433f8733,34,51.0964,36.9915,0.08,0.0,101.725,5.41614,0,2026-02-13 23:02:28
1481d0ea-70eb-41cc-80a6-518922173de5,15,53.094,28.9935,0.1,0.0,100.561,6.52689,0,2026-02-13 23:02:28
148521f4-0c36-4b32-9e13-0b63bc1b1b4c,68,53.6261,88.6963,0.52,0.0,104.907,12.636,1,2026-02-13 23:02:28
148b2aa2-bd4c-4af5-8745-5c6ccdf289f7,18,48.612,19.9919,0.1,0.0,99.0315,5.48051,0,2026-02-13 23:02:28
14a36072-273f-404d-8636-e7c5204b2633,33,48.7708,42.4626,0.04,0.0,98.1433,5.83608,0,2026-02-13 23:02:28
14a9e9f4-bcec-4b45-ae17-5c11ad1be2c3,21,50.5621,36.7101,0.4,0.0,99.3502,7.04298,0,2026-02-13 23:02:28
14ae0fee-86f1-4328-90db-1d90587af4d7,47,50.2711,32.4431,0.0,0.0,97.2045,5.45007,0,2026-02-13 23:02:28
14ae14e3-dade-4f72-9e3b-53cfdd170bca,13,51.7407,23.8129,0.1,0.0,99.2675,6.34619,0,2026-02-13 23:02:28
14c66ffe-3291-49ca-a64e-be441f2b0d1c,44,49.3334,24.9657,0.16,0.0,101.547,5.82371,0,2026-02-13 23:02:28
14d0a8c1-8678-44dc-ba99-4d682d8aea4b,49,47.7575,29.0452,0.12,0.0,102.928,5.81492,0,2026-02-13 23:02:28
14d6115d-d246-4814-b43c-32ee1417e3c9,15,49.004,25.1339,0.0,0.0,100.347,5.37573,0,2026-02-13 23:02:28
14d73207-e23d-4b2e-82a3-10a5c0b74e2d,34,49.1974,23.3707,0.12,0.0,99.0524,4.82169,0,2026-02-13 23:02:28
14d94a64-8038-43e0-93e4-4e765e11b524,41,50.9051,39.5025,0.04,0.0,99.3017,5.61058,0,2026-02-13 23:02:28
14d9bc36-7d45-4f28-be27-aa83632a60d2,36,50.7519,32.4751,0.16,0.0,101.571,5.38319,0,2026-02-13 23:02:28
14dffa90-1e06-4d37-a611-e22a65f0c455,36,49.1193,28.4871,0.08,0.0,97.3692,4.28122,1,2026-02-13 23:02:28
14e2d20d-1490-44ea-918d-9ec1731c9b82,28,50.0468,28.0955,0.2,0.0,100.694,5.91089,0,2026-02-13 23:02:28
14e8ca80-a23e-48be-bed0-32fb194fad48,16,47.7671,35.974,0.3,0.0,100.641,6.08387,0,2026-02-13 23:02:28
14ea0509-35ec-4adb-8aac-9270dc1cf4d0,29,50.1175,39.5187,0.04,0.0,100.254,5.73363,0,2026-02-13 23:02:28
14f54131-331b-424a-8dfa-1c3d5f8d5ee2,12,49.8478,50.9539,0.1,0.0,98.8588,5.42353,0,2026-02-13 23:02:28
14f5b772-b668-49c0-be24-b25eb5d5face,35,49.4223,31.7203,0.08,0.0,98.7703,5.97312,0,2026-02-13 23:02:28
14f65fd9-41fb-45f4-998c-2df57fc45675,20,50.8493,36.2261,0.2,0.0,97.2116,4.41663,0,2026-02-13 23:02:28
151881ee-af78-4266-825c-de6309aabf9c,12,50.4122,22.1426,0.0,0.0,99.2035,5.71613,0,2026-02-13 23:02:28
151c56d0-a6c6-4323-92c2-c12b559d57dd,42,50.5131,39.0441,0.0,0.0,100.029,5.9186,0,2026-02-13 23:02:28
1520934f-2125-412a-8b1c-a5ef4b161d0e,42,49.3437,40.2638,0.08,0.0,99.4246,6.13733,0,2026-02-13 23:02:28
153135b2-d355-48d4-b382-de7f032d4080,33,48.8219,25.4316,0.12,0.0,99.948,5.03607,0,2026-02-13 23:02:28
153da87c-69a3-4f88-8a62-ad60361f119d,25,54.8382,92.6829,0.4,0.0,108.253,16.8578,1,2026-02-13 23:02:28
153e1f81-55f3-4cad-9bd5-5e92f7a117d4,36,48.5683,31.2324,0.04,0.0,101.565,5.58134,0,2026-02-13 23:02:28
154802a4-1de6-4aed-9938-42f8e11bde7a,17,53.5345,18.2583,0.0,0.0,101.074,5.12987,0,2026-02-13 23:02:28
154c66ae-8df9-43be-bfd4-023473a81a05,11,46.2671,23.9265,0.1,0.0,99.6828,3.07375,0,2026-02-13 23:02:28
155107d4-dbc8-4f35-a7e3-2b8f16080834,16,49.8928,19.806,0.0,0.0,99.9588,4.55519,0,2026-02-13 23:02:28
155ba1e8-5acc-4764-b769-04ed068b3ede,17,52.0345,48.9826,0.2,0.0,99.4437,6.82573,0,2026-02-13 23:02:28
155f4964-f423-4ea5-9708-646b67160b18,12,49.5787,37.216,0.0,0.0,100.771,6.39726,0,2026-02-13 23:02:28
15628159-0dd8-4fa6-8b7b-de65eb18e11e,30,51.7293,33.773,0.04,0.0,99.8453,6.69084,0,2026-02-13 23:02:28
1571a0e2-67c8-4a98-970c-623f83d0e4a6,24,54.8064,106.868,0.5,0.0,109.383,11.4657,0,2026-02-13 23:02:28
15721134-1e9b-4245-a0aa-6021857be20c,35,49.3671,33.5202,0.04,0.0,98.8259,5.69817,0,2026-02-13 23:02:28
157ec05d-7120-47c8-b415-4bd16862bee1,23,48.9204,16.4735,0.2,0.0,98.4481,4.89949,0,2026-02-13 23:02:28
15867214-8ead-435e-b7c9-528356fd1576,70,55.3611,160.438,0.4,0.0,106.216,15.7572,0,2026-02-13 23:02:28
1589f444-5922-4c5f-a2c8-acd2439c13de,45,48.9397,36.066,0.2,0.0,100.871,5.81746,0,2026-02-13 23:02:28
158bcf6e-25ce-4727-80c0-7788beb93888,15,50.1781,24.8723,0.1,0.0,96.5347,5.6473,0,2026-02-13 23:02:28
15920c7c-8288-4058-88f9-6b2a1bd32996,41,50.2502,27.6235,0.28,0.0,99.974,5.49195,0,2026-02-13 23:02:28
15a15fbc-4e73-4e8e-8f71-10bbe1fdcac8,32,53.9608,97.1489,0.1,0.0,105.057,17.1311,0,2026-02-13 23:02:28
15a36989-9d42-4b03-8697-22b3f8828788,7,49.9324,19.7139,0.1,0.0,100.651,6.12023,0,2026-02-13 23:02:28
15a56bcf-118b-47e2-aec3-6b059fbfa714,38,50.65,44.478,0.2,0.0,100.387,4.95982,0,2026-02-13 23:02:28
15a96fc4-b762-4164-94a6-8c357b185123,34,51.5845,22.2068,0.08,0.0,97.1206,5.36428,0,2026-02-13 23:02:28
15ac0edd-69a4-449e-a05f-277269eb97db,40,48.1206,36.1742,0.08,0.0,99.5957,6.46065,0,2026-02-13 23:02:28
15b36044-9a29-4a12-9253-1c763a579f19,15,46.7952,28.6132,0.0,0.0,97.4675,5.65356,0,2026-02-13 23:02:28
15b467b4-a904-43c3-84a4-c71b59820d5d,21,49.921,26.5334,0.0,0.0,96.308,4.93642,1,2026-02-13 23:02:28
15b90de0-0ac8-4d0b-8ea9-c8142de9df1e,37,50.6697,35.0712,0.2,0.0,102.132,6.21947,0,2026-02-13 23:02:28
15bb507d-97e3-4e7c-a9fc-a0995ae8b147,15,50.6958,25.0894,0.0,0.0,102.272,5.2964,0,2026-02-13 23:02:28
15c83679-8582-4ac8-b64f-959195e6850a,18,51.3849,32.4029,0.1,0.3333,100.467,4.76093,0,2026-02-13 23:02:28
15ce57e0-20ae-4bc1-b3a5-b7a2e475532f,15,49.3155,35.3546,0.0,0.0,99.6935,4.78014,0,2026-02-13 23:02:28
15d047c4-97ba-43f7-93c3-164501b084e6,14,50.0998,37.7837,0.1,0.0,101.877,6.77775,0,2026-02-13 23:02:28
15d870ab-313b-4de0-8b1a-f4ec218f1807,19,48.1955,32.3098,0.1,0.0,97.558,5.4699,0,2026-02-13 23:02:28
15d8c7fc-9bc1-4ffb-b6cf-0639ebfab3d1,20,50.2672,26.5259,0.0,0.0,100.578,5.20781,0,2026-02-13 23:02:28
15db909b-59a5-4f80-8111-15b9e3dfae99,51,47.7672,29.0162,0.08,0.0,98.3635,5.47218,0,2026-02-13 23:02:28
15f1f74b-f851-4090-a487-2a2ee0370a48,12,50.3631,39.5106,0.0,0.0,101.915,4.23785,0,2026-02-13 23:02:28
15f3db13-569f-435a-b347-7009f3f75ac0,19,51.5618,40.2146,0.1,0.0,99.4523,4.84737,0,2026-02-13 23:02:28
15f765b5-ca02-4779-977e-dddee5282334,15,52.0535,28.9361,0.1,0.3333,97.0286,5.50979,0,2026-02-13 23:02:28
15f7f9c2-c371-4c04-8e98-56f59060e73f,20,50.1546,45.7734,0.1,0.0,99.9661,6.3459,0,2026-02-13 23:02:28
1607ea71-7e59-4e9c-bbb3-da0bd5905d26,31,49.772,32.89,0.12,0.3333,102.455,3.77417,0,2026-02-13 23:02:28
1608c788-47aa-4225-9878-ac14829da9eb,34,46.8982,27.3902,0.04,0.0,100.588,5.39851,0,2026-02-13 23:02:28
16096890-ffa6-43a4-826c-53f46d654a64,29,48.7214,24.2195,0.12,0.3333,101.853,4.88075,0,2026-02-13 23:02:28
160b5e60-70db-4916-a8b1-9d23750cdf41,37,50.3088,37.388,0.12,0.0,98.5214,5.51851,0,2026-02-13 23:02:28
16148947-2734-41f5-9688-38d30da2b263,34,50.7199,25.0046,0.5,0.0,106.839,12.6375,0,2026-02-13 23:02:28
1617da9d-3b75-489a-83af-3b58442b57cd,40,51.2601,28.8267,0.0,0.0,100.086,6.68181,0,2026-02-13 23:02:28
16198c80-7ad7-4956-982e-e768ea485cf9,33,50.6836,20.381,0.08,0.0,100.35,6.05259,0,2026-02-13 23:02:28
1622b852-ffb4-4853-a0fc-ccbc7f5da371,13,52.5139,29.2318,0.3,0.0,98.369,6.02763,0,2026-02-13 23:02:28
1631ed41-aef0-463e-87ac-d07ff3443580,35,49.8628,29.3688,0.2,0.0,99.0623,4.92452,0,2026-02-13 23:02:28
16384122-bba0-4794-866e-b4905d26fd6b,37,49.2889,34.2025,0.24,0.0,101.277,5.71797,0,2026-02-13 23:02:28
1638432d-b21a-46f5-b847-cd9459961d39,15,53.5967,32.6609,0.0,0.0,97.8324,5.33963,0,2026-02-13 23:02:28
163c01d4-b22b-47ae-8179-0cfa08708090,36,50.7933,33.9684,0.12,0.3333,99.656,5.02895,0,2026-02-13 23:02:28
163c9764-5675-46e5-b866-8b952c852bca,17,48.1239,42.435,0.0,0.0,103.764,5.8316,0,2026-02-13 23:02:28
1658abf8-c323-42e6-8bfc-f32c246c83ae,16,52.3035,22.6724,0.2,0.0,97.6997,5.42542,0,2026-02-13 23:02:28
16712ef9-65d9-4981-af7f-525b42b2dcab,38,50.7176,34.8896,0.12,0.3333,97.9228,5.96004,0,2026-02-13 23:02:28
1678ec8f-445f-4d65-81fc-e55af5cc46b2,33,48.8768,30.7185,0.04,0.0,102.746,5.04214,0,2026-02-13 23:02:28
168c311a-09bb-49d1-ab37-466854bdb788,13,47.2019,30.952,0.0,0.0,103.104,5.86186,0,2026-02-13 23:02:28
16906027-9c84-4f76-8112-07fa7fe0de9d,38,49.4159,36.1181,0.2,0.0,98.9486,5.72501,0,2026-02-13 23:02:28
169629fe-6c1b-4d28-ade0-395a933702b1,18,53.7055,29.2516,0.1,0.0,99.8812,5.33071,0,2026-02-13 23:02:28
1698ace6-fcc5-4f6f-88c7-5ea572106674,17,48.7173,27.6958,0.1,0.0,100.857,6.41551,0,2026-02-13 23:02:28
16a6c648-acdb-4445-80f0-0b46de88f4b3,36,48.7115,32.2896,0.04,0.0,101.298,5.46238,0,2026-02-13 23:02:28
16ac4373-07aa-4f2c-a85a-c2c8e824bbb7,33,52.2535,26.905,0.08,0.0,99.1694,5.55219,0,2026-02-13 23:02:28
16b8ebee-5343-4f5b-b6f7-f28e66520204,43,48.8499,22.7932,0.12,0.0,102.181,5.18807,0,2026-02-13 23:02:28
16bc8fcd-2e2d-4d78-b634-754e089fea8f,47,51.9537,31.1047,0.08,0.0,99.6306,5.899,0,2026-02-13 23:02:28
16bf3de4-c7e1-40e5-b75e-645c97ff206a,29,51.9305,26.0695,0.08,0.0,100.703,5.44851,0,2026-02-13 23:02:28
16c3c780-6b50-403d-85dc-d89410ebecdc,11,50.8872,29.2001,0.2,0.0,100.117,4.6946,1,2026-02-13 23:02:28
16c67b52-952c-45d6-a58e-ca7e12f7f589,14,46.2668,25.1805,0.0,0.3333,100.143,4.77436,0,2026-02-13 23:02:28
16c83a0d-1694-47f8-ad8a-0e8166cc7c78,34,49.8322,46.3485,0.16,0.0,100.113,5.0379,0,2026-02-13 23:02:28
16cff172-cf27-4248-8a92-d55e52290f7f,16,47.4424,21.4848,0.1,0.0,99.2153,5.25294,0,2026-02-13 23:02:28
16d01394-c2d0-4c61-8c61-b855a46d1dad,12,47.9371,36.7477,0.0,0.0,99.8919,6.11903,0,2026-02-13 23:02:28
16d469e4-9fd2-43d5-a26f-72183d90146d,39,48.4187,25.232,0.16,0.3333,101.446,5.46427,0,2026-02-13 23:02:28
16d54436-fb52-4f3d-b1f7-600eb9a44400,17,50.6112,36.498,0.1,0.0,97.3343,5.21833,0,2026-02-13 23:02:28
16d73dd0-a3b7-4b87-b073-ea347f70294f,40,48.4847,21.8979,0.12,0.0,98.6862,6.30336,0,2026-02-13 23:02:28
16d88c10-66c6-4763-ad61-6bb7f0b6efd6,21,48.5156,36.3204,0.1,0.0,102.098,4.77547,0,2026-02-13 23:02:28
16d8d3c1-959f-4769-82f0-802f30ae9356,40,49.4268,33.4749,0.16,0.0,98.9876,5.98791,0,2026-02-13 23:02:28
16dca908-b90b-480a-affc-4ca3999ac9a2,17,51.0667,34.2811,0.1,0.6667,98.5839,7.28298,0,2026-02-13 23:02:28
16e05921-9250-4039-9c0d-ac8793f333c2,31,48.1201,30.3329,0.08,0.0,100.285,5.32472,0,2026-02-13 23:02:28
16e1bec7-07bd-4ab8-bd82-44bf4594cff0,41,50.4958,25.6857,0.04,0.0,99.0894,4.02277,0,2026-02-13 23:02:28
16e7cb26-ed2a-4c46-8830-f4acd447e555,44,49.1067,28.0993,0.04,0.0,98.4459,5.70975,0,2026-02-13 23:02:28
16e9a58f-f94a-47e0-8b01-7871e5346c0b,15,52.3978,36.8875,0.0,0.0,97.7269,2.90882,0,2026-02-13 23:02:28
16ebed24-624f-44f1-8799-70480f671e07,81,57.8262,105.107,0.32,0.0,96.077,11.2922,0,2026-02-13 23:02:28
16f2601c-e9c7-4ee6-844e-e1e1825bbf86,14,50.2183,31.2676,0.3,0.0,99.3243,3.52628,0,2026-02-13 23:02:28
16f417f9-856b-4767-81ec-b25d6cefd736,42,47.7568,30.3206,0.04,0.0,101.792,4.94957,0,2026-02-13 23:02:28
1713a613-31ba-4439-ab52-63641388e561,14,53.2003,47.5532,0.1,0.0,100.231,4.33863,0,2026-02-13 23:02:28
17160207-6e15-4cbe-8ece-c59c695ce251,21,47.7386,42.5302,0.1,0.0,102.444,6.13127,0,2026-02-13 23:02:28
171fdc93-74d5-4afb-8484-a00726043e15,35,50.6129,37.6094,0.12,0.0,100.797,5.20945,0,2026-02-13 23:02:28
17356588-5fb1-483b-b0ee-0b56f387af07,43,49.3511,35.2425,0.12,0.3333,100.025,5.14427,0,2026-02-13 23:02:28
17493b73-6504-4d3a-b6e8-a34075d93ba6,37,51.2467,24.8036,0.04,0.0,99.2522,6.45357,0,2026-02-13 23:02:28
174e3632-3129-4a59-a825-68df076b045d,39,50.5678,35.916,0.08,0.3333,100.296,6.12402,0,2026-02-13 23:02:28
1760c425-438c-42c6-9341-ab82259ea5e3,33,50.1664,27.2268,0.2,0.0,100.782,5.81738,0,2026-02-13 23:02:28
17677faf-00a7-4c3b-b874-3439866ff6bf,43,50.1742,33.0274,0.16,0.0,99.2737,6.06943,0,2026-02-13 23:02:28
1768ff96-ab4a-4074-8304-90dc4bfb45ce,18,51.8611,47.0455,0.0,0.0,96.9051,5.31753,0,2026-02-13 23:02:28
176a76ff-d5a2-4d74-8f63-d459ea94a194,41,49.819,25.7292,0.08,0.0,101.718,5.27939,0,2026-02-13 23:02:28
176affc3-f32d-483e-8a08-ee2ece176487,59,56.8422,141.156,0.24,0.0,107.253,14.4294,0,2026-02-13 23:02:28
17763007-09e0-43e7-9164-b80c2df9046f,37,50.0868,34.4394,0.16,0.0,99.9527,5.83797,1,2026-02-13 23:02:28
177ee7c3-e841-45d4-94e9-5269b8943bef,14,53.4232,28.0153,0.1,0.0,99.8075,5.9485,0,2026-02-13 23:02:28
1780e33e-f8cc-47df-b730-82dc807a935d,33,48.0471,33.2347,0.32,0.0,99.2164,6.23512,0,2026-02-13 23:02:28
17892103-b3dc-4840-996e-ae39ccc83442,14,51.3794,42.2952,0.2,0.3333,96.5803,2.99697,0,2026-02-13 23:02:28
178b3f89-d4a8-4db3-8bc9-ec1646c5ad34,11,50.2183,28.4619,0.0,0.0,102.429,3.92909,0,2026-02-13 23:02:28
178eb061-e89e-40d0-9e0d-eb7ea08ab4e9,14,51.0902,44.9238,0.1,0.0,100.824,5.9402,0,2026-02-13 23:02:28
178f0f35-bec0-406d-aa19-1533bbb9b667,17,53.0034,26.7006,0.1,0.0,96.5649,4.9501,0,2026-02-13 23:02:28
1795d9cb-6e91-44cf-896c-83162b4cd77d,13,51.9111,22.2587,0.0,0.0,101.199,6.81478,0,2026-02-13 23:02:28
1798894e-7aa2-4bb7-8fed-dc4cfe4b77aa,36,48.971,25.9559,0.12,0.3333,97.9769,5.04262,0,2026-02-13 23:02:28
17a6a73c-2335-4261-a720-f2cf4be160ba,47,49.1062,37.8153,0.08,0.0,100.623,5.42489,0,2026-02-13 23:02:28
17a995bb-17bf-4803-a271-691a5a0cb15e,33,53.0597,23.4406,0.04,0.0,99.4019,5.93466,0,2026-02-13 23:02:28
17af6e50-b06c-4b91-b76d-576aeceab4df,17,48.7873,17.137,0.1,0.3333,98.1029,3.60123,0,2026-02-13 23:02:28
17b04f04-c556-4480-9766-62a319881a0e,13,51.4047,20.8934,0.1,0.0,101.174,5.65367,0,2026-02-13 23:02:28
17b2b781-1327-4d91-91ef-b9fd9a0b1e2a,31,49.7138,53.3701,0.08,0.0,98.9837,4.94289,0,2026-02-13 23:02:28
17b76376-8370-4317-9439-ea7977a07e8e,17,47.5931,18.5201,0.2,0.0,99.9472,7.51431,0,2026-02-13 23:02:28
17bf41c9-bc74-48c3-bc24-b9e595a6a7da,37,49.5192,39.3299,0.04,0.0,98.4623,6.27773,0,2026-02-13 23:02:28
17c920fd-fa10-460f-bb0c-1d2c38433958,10,49.8438,38.5762,0.0,0.0,100.667,5.11256,0,2026-02-13 23:02:28
17cac1b8-dd8f-4e39-a1d2-2bad413fc5d7,30,49.4109,26.3009,0.12,0.0,100.759,5.3241,0,2026-02-13 23:02:28
17ec29ce-d2f8-49f4-af18-6b589d39e8ac,28,50.2804,36.3525,0.16,0.0,100.117,5.17867,0,2026-02-13 23:02:28
17f0d2e0-f1cd-48fc-9b1c-0a92b29e96e1,16,52.9453,27.4126,0.0,0.0,98.0327,6.26745,0,2026-02-13 23:02:28
18015a66-60fe-4e75-9683-4c948e093404,13,44.1496,15.1062,0.1,0.0,99.4882,5.07031,0,2026-02-13 23:02:28
1804ab42-4637-41a3-9a96-d315aa2fec56,35,48.4595,32.9002,0.08,0.3333,101.22,6.7711,0,2026-02-13 23:02:28
180f3dd9-2a6c-4bd7-9749-0e8a2041842c,24,49.9487,52.8916,0.5,0.0,107.607,11.326,0,2026-02-13 23:02:28
18182c9b-ff33-4815-9845-813b321b0a52,52,50.6588,34.3997,0.08,0.0,100.071,5.63455,0,2026-02-13 23:02:28
1818fc05-8075-4405-96e2-5f8d05e54c33,20,49.9975,11.969,0.1,0.0,97.5263,5.26593,0,2026-02-13 23:02:28
181ab40a-f070-4e96-9b86-294c0576347d,17,50.5395,35.697,0.0,0.0,101.221,2.91711,0,2026-02-13 23:02:28
181c2225-f179-4bea-9f51-26a9f6eeebca,18,51.6134,27.6628,0.0,0.0,101.71,5.54078,0,2026-02-13 23:02:28
181d47f0-462f-4725-901b-f6a1508c70ab,15,49.1644,43.2017,0.0,0.0,98.019,3.76082,0,2026-02-13 23:02:28
181e6666-6d1b-4e1e-acfe-80457d44aca9,40,50.639,30.2774,0.08,0.0,101.307,5.54133,0,2026-02-13 23:02:28
181ed3af-482c-41fb-9914-43361592aa82,15,49.9431,34.8667,0.2,0.0,98.4921,6.53089,0,2026-02-13 23:02:28
18255c23-ff92-4294-9434-faa0806bb1fe,29,49.2102,32.3495,0.0,0.0,100.885,6.18241,0,2026-02-13 23:02:28
1827da18-3e15-48b1-bbbc-dc5ae7e1eb65,11,49.0831,20.9128,0.1,0.0,100.996,5.7574,0,2026-02-13 23:02:28
182c7856-972c-4a07-8a3c-9ece5bb5a2ea,46,50.0575,35.6828,0.16,0.0,100.55,5.70192,0,2026-02-13 23:02:28
1830540d-23fa-451d-b608-85d912ba8593,17,50.7006,42.9539,0.0,0.0,101.738,4.82825,0,2026-02-13 23:02:28
183dec38-4b5c-4b45-ac7d-5a45ad0278d2,33,49.3417,35.9778,0.0,0.0,97.8321,5.34081,0,2026-02-13 23:02:28
183fb314-5ecf-41d8-ba22-0ff6c282e2ca,35,50.2277,42.7533,0.12,0.3333,100.922,6.50137,0,2026-02-13 23:02:28
18414909-c451-46ab-9d3c-00f76ee88596,20,51.1404,30.2854,0.0,0.0,99.9893,5.0529,0,2026-02-13 23:02:28
184a8c27-7904-4234-8fa7-3949511de865,43,47.7903,32.0924,0.12,0.0,99.1657,4.54061,0,2026-02-13 23:02:28
1854656f-e355-45dd-be81-c5fa5d7f6c11,13,49.9731,38.1605,0.0,0.0,101.717,5.48177,0,2026-02-13 23:02:28
185b52db-e3c6-4713-8c02-c4959ef0df6a,8,49.989,36.2139,0.2,0.0,99.2636,5.48568,0,2026-02-13 23:02:28
185c231d-d1ed-4a18-9bd6-4c996dd4f707,17,48.4502,36.0207,0.1,0.0,102.182,5.2386,0,2026-02-13 23:02:28
18610c0a-e10a-49b1-984f-ffb1b01b4e18,12,50.5772,42.9332,0.3,0.0,101.589,5.65741,0,2026-02-13 23:02:28
18620423-4ca8-4f04-966e-0ee13786601f,15,48.4443,48.8208,0.0,0.0,101.456,4.99957,0,2026-02-13 23:02:28
1864e45a-d6bb-4df5-871c-5fb1e9bcd356,17,48.3467,27.577,0.0,0.0,98.5178,3.37031,0,2026-02-13 23:02:28
1870da78-496e-491d-8f0d-53f49300cd78,31,50.7031,36.2553,0.0,0.0,100.594,4.45447,0,2026-02-13 23:02:28
18727126-8639-4398-a372-e412def5731f,13,47.1724,31.7683,0.1,0.3333,99.2298,5.76702,0,2026-02-13 23:02:28
1879c26d-dadc-4f33-be44-aca33977a10e,14,48.6412,18.818,0.2,0.3333,97.7396,4.95665,0,2026-02-13 23:02:28
187d0c11-8ca6-4746-af94-cd9ce3d13416,31,48.91,29.9753,0.16,0.0,97.8129,5.21102,0,2026-02-13 23:02:28
188b2c5f-cafb-47ca-b81f-19739d11d4b1,9,51.2484,14.333,0.0,0.0,99.8087,7.34942,0,2026-02-13 23:02:28
188bf41f-99f1-4b4c-8767-6a7cdcdc6239,29,49.2755,34.1391,0.24,0.0,100.139,5.8102,0,2026-02-13 23:02:28
